Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,281
Base Time Seconds,1592562175
Base Time Fractional,.943757260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.050004314607e-07,Amp DC,.0000001,6.5,F,F,F,F,F,F,Rear,F,Main,21.6634845733643,Volt DC,100,T,2W,F,F,06/19/2020,10:22:55,.943757260
2,3.92099547275e-13,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.5243682861328,Volt DC,100,T,2W,F,F,06/19/2020,10:22:58,.014174080
3,1.693414679316e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.5511322021484,Volt DC,100,T,2W,F,F,06/19/2020,10:22:59,.228913620
4,2.315989067192e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.5744171142578,Volt DC,100,T,2W,F,F,06/19/2020,10:23:00,.443646500
5,-1.313968031602e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.6011848449707,Volt DC,100,T,2W,F,F,06/19/2020,10:23:01,.658381020
6,1.027125866998e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.6243057250977,Volt DC,100,T,2W,F,F,06/19/2020,10:23:02,.873116580
7,2.254371168908e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.6510353088379,Volt DC,100,T,2W,F,F,06/19/2020,10:23:04,.087858140
8,1.483343135822e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.6745567321777,Volt DC,100,T,2W,F,F,06/19/2020,10:23:05,.302605940
9,-1.274367243675e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.7013893127441,Volt DC,100,T,2W,F,F,06/19/2020,10:23:06,.517341480
10,6.917795503103e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.7238197326660,Volt DC,100,T,2W,F,F,06/19/2020,10:23:07,.732069120
11,3.810658039116e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.7504997253418,Volt DC,100,T,2W,F,F,06/19/2020,10:23:08,.946809660
12,1.526950441089e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.7738380432129,Volt DC,100,T,2W,F,F,06/19/2020,10:23:10,.161544640
13,9.222356385508e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.8005409240723,Volt DC,100,T,2W,F,F,06/19/2020,10:23:11,.376277460
14,1.437680356708e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.8237915039063,Volt DC,100,T,2W,F,F,06/19/2020,10:23:12,.590997560
15,2.69721241869e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.8504562377930,Volt DC,100,T,2W,F,F,06/19/2020,10:23:13,.805723440
16,1.129325712806e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.8771476745605,Volt DC,100,T,2W,F,F,06/19/2020,10:23:15,.020439580
17,5.060552671354e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.9006919860840,Volt DC,100,T,2W,F,F,06/19/2020,10:23:16,.235174200
18,1.53222139837e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.9273223876953,Volt DC,100,T,2W,F,F,06/19/2020,10:23:17,.449876480
19,1.07850013642e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.9504165649414,Volt DC,100,T,2W,F,F,06/19/2020,10:23:18,.664603920
20,1.443117673972e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,39.9771728515625,Volt DC,100,T,2W,F,F,06/19/2020,10:23:19,.879341840
21,2.122834200091e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.0005035400391,Volt DC,100,T,2W,F,F,06/19/2020,10:23:21,.094072620
22,2.954148037304e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.0273246765137,Volt DC,100,T,2W,F,F,06/19/2020,10:23:22,.308796140
23,5.576364023319e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.0503959655762,Volt DC,100,T,2W,F,F,06/19/2020,10:23:23,.523531780
24,2.388539019349e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.0771484375000,Volt DC,100,T,2W,F,F,06/19/2020,10:23:24,.738248120
25,1.144644101725e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.1006469726563,Volt DC,100,T,2W,F,F,06/19/2020,10:23:25,.952961120
26,5.874543906881e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.1274681091309,Volt DC,100,T,2W,F,F,06/19/2020,10:23:27,.167698500
27,1.374945469979e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.1506271362305,Volt DC,100,T,2W,F,F,06/19/2020,10:23:28,.382431260
28,1.182530982857e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.1772575378418,Volt DC,100,T,2W,F,F,06/19/2020,10:23:29,.597166560
29,7.603994690852e-12,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.2006797790527,Volt DC,100,T,2W,F,F,06/19/2020,10:23:30,.811900940
30,1.361614987427e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.2273902893066,Volt DC,100,T,2W,F,F,06/19/2020,10:23:32,.026639980
31,1.163587455555e-11,Amp DC,.00000001,6.5,F,F,F,F,F,F,Rear,F,Main,40.2506256103516,Volt DC,100,T,2W,F,F,06/19/2020,10:23:33,.241364720
